q	x	a	E_observed	E_K1	E_K3	E_K10	E_K25
19	868964320	8	6.28414587194	6.15600269089	4.73672181656	6.58712259128	6.90855766367
19	909903122	8	7.74284496379	6.8525532131	6.03534393498	7.44699005988	8.17348491274
19	952770639	8	6.98071622446	7.53721118587	7.31324595346	7.59571271461	7.38918878247
19	997657739	8	8.54927593961	8.1972309734	8.46975843304	7.61660438932	7.08060249595
19	1000000000	8	7.70271597955	8.22996247256	8.52382169566	7.62555389919	7.10753672826
19	1044659568	8	9.853659894	8.82020822516	9.42374665723	8.07190581285	8.03707398024
19	1093875756	8	8.42744602325	9.39444059826	10.1233343795	9.19323405234	9.09897789569
19	1145410625	8	11.5487962546	9.90926485194	10.551343594	10.7440853583	10.5421282415
19	1199373415	8	12.0388937285	10.3553594811	10.7257566966	12.1220736251	12.4724750833
19	1255878508	8	9.72639136957	10.7250030039	10.6952169254	12.6652544469	13.1866190873
19	1315045680	8	15.5500215637	11.0122801703	10.5302872962	12.0258757173	12.1374980799
19	1377000346	8	8.86005540243	11.2132297342	10.3117855878	10.4208696019	10.3291673689
19	1441873832	8	8.90731636648	11.3259300553	10.1179195084	8.60304750064	8.07418288151
19	1509803648	8	8.19492576098	11.3505206085	10.0121039305	7.52657693119	6.53521113871
19	1580933787	8	9.61764693232	11.2891599249	10.0332294307	7.85228006321	7.93083978589
19	1655415021	8	10.8842275493	11.1459225349	10.189785449	9.55546386563	11.1453213765
19	1733405228	8	14.2833431398	10.926639559	10.4586750417	11.8756154455	12.7398855236
19	1815069724	8	10.9980649801	10.6386893868	10.7888736081	13.6732177543	12.7368871991
19	1900581611	8	12.8616983534	10.2907464613	11.1093793543	14.0228377241	12.9364757587
19	1990122151	8	12.5701931546	9.89249735291	11.3402801405	12.7164826545	12.3838022399
19	2083881140	8	13.2666469092	9.45433435734	11.405308706	10.3836372333	10.4766799832
19	2182057319	8	9.03183022846	8.98703710581	11.2440414183	8.1482077517	9.09218071653
19	2284858792	8	5.72909644732	8.5014530813	10.8219446678	7.01338276504	8.23594919296
19	2392503466	8	10.0452023428	8.0081874969	10.1367813512	7.32603853686	6.79349421265
19	2505219515	8	5.70484434432	7.51731242998	9.22041237255	8.62154144102	6.95085890182
19	2623245863	8	11.9512168639	7.03810420143	8.13569010921	9.91994879601	9.8600802055
19	2746832689	8	13.2864928549	6.5788167186	6.96884711305	10.2807934859	11.4182936614
19	2876241959	8	9.649095971	6.14649703083	5.81843278172	9.28824916274	9.29996363774
19	3011747983	8	6.50724227201	5.74684773554	4.78235056272	7.20637002344	6.71679550727
19	3153637990	8	5.91689695513	5.3841391191	3.94482679437	4.75910506413	5.21176281683
19	3302212744	8	2.61573098688	5.06117202688	3.36515952069	2.70883599644	3.02003782017
19	3457787179	8	1.43206368297	4.77929081099	3.06984988529	1.49772111646	0.95879412287
19	3620691064	8	2.64021818917	4.53844388898	3.049243685	1.13859689361	0.882818665305
19	3791269706	8	3.78481246776	4.3372879163	3.25917497208	1.36496114399	1.4189992948
19	3969884679	8	0.208367091971	4.17333023605	3.62739692607	1.89345273211	1.67423439943
19	4156914593	8	3.93877946671	4.04310309145	4.06390786145	2.60884449213	2.98425017441
19	4352755893	8	4.85625817241	3.94236225789	4.47372819507	3.5611362564	4.4625362754
19	4557823704	8	5.07579952339	3.86630215385	4.77033548424	4.80178965701	4.55319270282
19	4772552705	8	2.34011488208	3.80977924606	4.88786832089	6.19168996773	5.17722977922
19	4997398058	8	9.74636189421	3.76753557433	4.79037964796	7.32859639921	7.24661021097
19	5232836365	8	7.52845996039	3.73441456852	4.47683167466	7.66674916826	7.91626575165
19	5479366683	8	5.74187487641	3.70556190386	3.98112031834	6.78441647823	6.6689426286
19	5737511582	8	6.67466441821	3.67660498457	3.36711313222	4.66114516534	5.44903246453
19	6007818249	8	2.25366281632	3.64380566648	2.71938368626	1.80397948489	2.777857913
19	6290859651	8	-0.194574398585	3.6041820102	2.1309295718	-0.875511241712	-2.14871814091
19	6587235751	8	-3.62517536777	3.55559614029	1.68958670256	-2.40968183402	-4.25955724736
19	6897574775	8	0.81014263759	3.49680662083	1.46504029437	-2.20037054213	-1.16318965849
19	7222534545	8	1.59624907266	3.42748508903	1.49825717154	-0.311808480079	1.77822689823
19	7562803878	8	2.4576289829	3.34819817443	1.79483589969	2.53316641632	1.98382280102
19	7919104041	8	3.45770982734	3.2603569233	2.32323624021	5.27356464326	3.60035466197
19	8292190280	8	6.54598453959	3.16613699516	3.01818171918	6.99446992609	7.21694608318
19	8682853425	8	10.4106012427	3.06837378419	3.78882059452	7.32107558311	8.31881347696
19	9091921561	8	6.36324148979	2.97043731066	4.53057803397	6.5111401911	6.45622186124
19	9520261788	8	7.75263246778	2.87609219527	5.13912477364	5.2090691297	4.89619370326
19	9968782056	8	1.31988254759	2.78934829488	5.52459303451	4.02985732086	3.98553714513
19	10000000000	8	3.02559681219	2.78383503603	5.54091694756	3.96343560617	3.91309498943
19	10438433091	8	4.34060592353	2.7143076074	5.6241282099	3.24258790756	2.88847984339
19	10930210409	8	1.37299011744	2.65501288559	5.4110790916	2.74584958215	2.67907165878
19	11445156427	8	4.39566820361	2.615303032	4.8995701836	2.31626925745	3.13528525371
19	11984362674	8	2.80458698558	2.5986798157	4.14380662775	1.91160723146	2.41344230398
19	12548972102	8	2.02509277618	2.60818978018	3.23215361766	1.76948194584	1.08400280747
19	13000000000	8	0.665450275748	2.6347735971	2.49682307274	2.0407587629	1.0504317223
19	13140181510	8	1.36463601891	2.64632443614	2.27671566629	2.20176013038	1.2806720482
19	13759244080	8	3.42831406849	2.71494099198	1.39972678269	3.23459027078	3.10832405487
19	14407472037	8	7.62583104151	2.81520500329	0.718474586761	4.39712247737	5.12777166909
19	15086239424	8	4.13534187998	2.94755545623	0.330667810785	4.88753403321	5.88680367486
19	15796985021	8	6.6858546515	3.11169198267	0.302095871968	4.07578379761	4.24542575144
19	16541215392	8	0.596036800494	3.30658315115	0.658132516824	2.0253854943	0.927035744196
19	17320508076	8	-1.84434777107	3.53049413287	1.38014425589	-0.355825703755	-1.42058727823
19	18136514935	8	-0.871377815423	3.78103151643	2.40724446781	-1.71437401768	-1.42361447331
19	18990965656	8	-1.83316303426	4.05520264769	3.64316653468	-1.00869193626	0.0957126817962
19	19885671410	8	2.08551326886	4.34948662178	4.96739948915	1.83682899197	2.4690776258
19	20822528702	8	7.9191011481	4.65991395853	6.24921589399	5.81442864545	5.54802693031
19	21803523380	8	7.55366420972	4.98215200126	7.36288548051	9.35539352525	8.5391948765
19	22830734855	8	11.2176812895	5.31159326205	8.2022473977	11.1804572955	10.578702792
19	23906340500	8	9.90692225585	5.64344417219	8.69291782538	10.9511618674	11.2468150617
19	25032620269	8	11.7540300829	5.97281207018	8.80071982306	9.3314677138	10.1244056985
19	26211961532	8	7.54530077302	6.29478865516	8.53539457142	7.46349879983	7.61936300849
19	27446864129	8	4.44727790404	6.60452858234	7.94922575914	6.23974032088	5.66622187212
19	28739945678	8	6.48685972406	6.89732233848	7.13080958564	5.85623647012	5.73575823474
19	30093947115	8	7.85847338244	7.16866295449	6.19475914648	5.89759512437	6.64589530652
19	31511738509	8	7.38790613757	7.41430652123	5.26857955913	5.81517600661	5.97355623266
19	32996325143	8	5.13835923748	7.63032678943	4.47824076623	5.39963387304	3.94037684277
19	34550853887	8	5.06152751033	7.81316439098	3.93408097496	4.89770716025	3.84431830929
19	36178619865	8	6.97346109259	7.95967137102	3.71859084296	4.72678868718	6.52680743985
19	37883073445	8	5.78246882896	8.06715178317	3.87737467985	5.05886066078	7.6169426981
19	39667827545	8	8.21114842301	8.13339905726	4.41419691681	5.63576055382	4.73054124789
19	41536665297	8	0.107969915028	8.15673072283	5.29054996872	5.97893773932	2.65053698394
19	43493548067	8	4.91770887247	8.1360208544	6.42968010553	5.83011266459	5.08180138298
19	45542623846	8	8.61744124433	8.07073032954	7.7245373177	5.46139693955	7.84291209201
19	47688236048	8	7.44406464202	7.96093466484	9.04872293048	5.57924698874	7.15185183748
19	49934932713	8	7.87961248006	7.8073488479	10.2692323909	6.85178280077	6.4320503015
19	52287476152	8	11.143673089	7.61134823591	11.2596527274	9.38140810861	8.78044492566
19	54750853037	8	9.60177011204	7.3749842729	11.9124806336	12.5025774195	11.79381013
19	57330284972	8	18.0640415447	7.10099350611	12.1493684578	15.0641690726	13.7923283882
19	60031239563	8	14.7065613342	6.79279818681	11.9283587424	16.0214217868	15.9961696912
19	62859442007	8	18.9648416253	6.45449663674	11.247501004	14.9584839508	17.0997802167
19	65820887229	8	12.0504198194	6.09084156438	10.1446193927	12.2299315553	13.9382783184
19	68921852585	8	8.89083017036	5.70720463703	8.69337787156	8.6842995664	7.52293768157
19	72168911173	8	4.10768777519	5.30952585432	6.99613455326	5.20370121849	2.6284329659
19	75568945763	8	1.07428762933	4.90424663413	5.17435872857	2.36835194254	1.77224441773
19	79129163388	8	2.80847092638	4.49822599154	3.35758082617	0.40236682041	2.42192064436
19	82857110620	8	1.25767809363	4.09863976317	1.67194421903	-0.679631926063	0.820008958293
19	86760689565	8	-1.19590989279	3.7128634751	0.229424932387	-0.933116818089	-2.02583899334
19	90848174617	8	-0.994529923003	3.34834015062	-0.881313777648	-0.489209717149	-1.71456686672
19	95128229991	8	2.01078116483	3.01243507853	-1.60164738817	0.343955565542	1.30980059368
19	99609928097	8	3.55013137328	2.71228027233	-1.90675873087	1.06080736002	1.89606402573
19	100000000000	8	3.94166207876	2.68866351162	-1.91360129557	1.09840116845	1.76323054481
19	104302768761	8	1.3503864629	2.45461202852	-1.80619901057	1.14391548606	-0.261645665308
19	109216699370	8	1.09778835494	2.24560558549	-1.34129371604	0.387821013263	-0.718498598192
19	114362135953	8	0.111134420193	2.09071138278	-0.579737258513	-0.874112354715	0.369276556877
19	119749985260	8	-1.30429592459	1.99449777668	0.392025150934	-1.86029824301	-0.444005224247
19	125391667883	8	-1.09895384222	1.96050527171	1.47783416245	-1.75949797781	-1.91153135607
19	130000000000	8	0.175027086532	1.9789584571	2.34610608497	-0.675549031983	-1.36840180861
19	131299142461	8	-0.461637173853	1.99111735247	2.58135804478	-0.233873127762	-0.942308003315
19	137484931034	8	1.30354037045	2.08745283685	3.61519464422	2.33363721285	1.60552021007
19	143962145579	8	4.6171079704	2.24928431521	4.50864868238	5.03563967057	4.25471592448
19	150744515809	8	9.05099879866	2.47498669308	5.21344649827	6.9653017683	7.22358086847
19	157846418272	8	9.65173935589	2.76151912787	5.70687118897	7.72118330978	9.19489336147
19	165282906828	8	8.87368963334	3.10444276292	5.99207503742	7.55521966774	8.59629748768
19	173069744557	8	6.91036694032	3.49797563825	6.09562599437	7.08233480189	6.73032410109
19	181223437172	8	7.6135167023	3.93508503216	6.06263978539	6.78321500602	5.34066024374
19	189761268004	8	6.21409738882	4.40761629553	5.95010704506	6.67266814169	5.08542963108
19	198701334642	8	5.75255168848	4.90645602624	5.81921650205	6.37191788025	6.54161319067
19	208062587291	8	9.41513775352	5.42172623455	5.72757758896	5.51556524587	7.83793176847
19	217864868942	8	5.13260739917	5.94300502118	5.72224517294	4.17190534895	5.62944876221
19	228128957430	8	4.59985932037	6.45956826801	5.83434319443	2.94414201616	1.77808253383
19	238876609483	8	3.60865645868	6.96064597066	6.07588318842	2.65473949156	1.19930064565
19	250130606832	8	3.73204450954	7.43568615607	6.43910025139	3.82016616086	3.42562618103
19	261914804507	8	4.84731578076	7.8746188643	6.89831514948	6.27614120423	5.80710114114
19	274254181402	8	9.61916308242	8.2681124452	7.41401531703	9.20889412152	9.65573881242
19	287174893217	8	14.1525352513	8.60781445347	7.93856943713	11.5697885549	14.0631721734
19	300704327907	8	13.8554925616	8.8865697183	8.42278651564	12.6023117772	13.7096944223
19	314871163733	8	11.6155537757	9.09860871517	8.82242868566	12.1613321495	9.46556077904
19	329705430050	8	8.5417436632	9.23970016542	9.10380259541	10.6707988714	8.19980644161
19	345238570962	8	11.2194181505	9.30726280936	9.24768708669	8.81113673608	9.92417488274
19	361503511974	8	10.8803373136	9.30043250986	9.25108908738	7.17427829211	9.19467707738
19	378534729783	8	5.99711946564	9.2200822078	9.12662507655	6.08680879935	6.56317935438
19	396368325357	8	6.01889904276	9.06879372142	8.89966135705	5.63777327281	5.60574706575
19	415042100460	8	7.39817131879	8.8507819091	8.60366656161	5.79838848198	5.21834103114
19	434595637780	8	6.34667805379	8.57177324659	8.27448911268	6.49418566918	4.6982761434
19	455070384831	8	7.27442343864	8.23884235017	7.9444328477	7.58247282433	6.9890852468
19	476509741809	8	11.8616960615	7.86021135452	7.63704072439	8.80149911418	11.0051621094
19	498959153590	8	12.9672434216	7.44501827747	7.36340134629	9.79024415872	11.5047771905
19	522466206056	8	6.69496731495	7.00306152886	7.12057653111	10.2080786542	8.78750309407
19	547080726961	8	7.27796414817	6.54452850828	6.89243853537	9.88215951464	7.99944803937
19	572854891558	8	9.17263104524	6.07971675697	6.65284535625	8.87260975218	9.39030006423
19	599843333185	8	9.96240512174	5.61875636257	6.37072285214	7.40684773495	8.72513304544
19	628103259078	8	5.12785206242	5.17134224911	6.01631585721	5.74092063506	5.56657637833
19	657694571630	8	4.77323618342	4.74648462252	5.56766356212	4.06249040472	3.30755519649
19	688679995367	8	2.72972131463	4.35228519256	5.0162807469	2.50527186258	2.77039125081
19	721125209903	8	3.23234619643	3.99574587886	4.37110127273	1.23594483887	1.82269866653
19	755098989162	8	0.16429627249	3.68261556406	3.65995776863	0.498413126207	0.142068323481
19	790673347157	8	2.93538720465	3.41727911986	2.92820496984	0.529217115744	-0.183287897713
19	827923690639	8	-0.00488583252485	3.20269145245	2.23449923169	1.3752562179	1.59279623131
19	866928978933	8	5.26465081887	3.04035774338	1.64416706007	2.75404731955	3.6520918248
19	907771891314	8	5.65648788118	2.93035945937	1.22097068326	4.09900429885	4.26402805077
19	950539002253	8	3.43504775277	2.87142412751	1.01835288116	4.81134878176	3.82313938054
19	995320964936	8	1.98130472223	2.86103537824	1.0713733447	4.58191356405	3.83048501376
19	1000000000000	8	4.32602318999	2.86256845808	1.09177659753	4.50791800912	3.8833261415
19	1042212703416	8	6.13450536881	2.89557840287	1.39051095412	3.57423247501	4.40672725489
19	1091313613827	8	3.99322839379	2.97051480451	1.95830006257	2.33885731511	3.73742036562
19	1142727775070	8	1.15942244001	3.08057988343	2.72941775619	1.50738303139	1.20512921998
19	1196564169430	8	-0.244373538623	3.21999472534	3.63438811562	1.46332971285	-0.304287931502
19	1252936913585	8	1.420466096	3.38268507661	4.58657923057	2.19532155705	1.71602677378
19	1300000000000	8	3.29869265301	3.52563899144	5.31981250404	3.14105412262	4.41739516112
19	1311965500497	8	4.13798687638	3.5624989083	5.49170691139	3.40058658976	4.93865314213
19	1373775052704	8	5.3969444919	3.75341479271	6.25869128823	4.72846014958	5.80023402491
19	1438496587537	8	4.77949753301	3.94973373155	6.81049277631	5.9685372581	5.17919216699
19	1506267294840	8	7.99065624025	4.14624786369	7.09351665011	7.05644124732	5.97576353553
19	1577230827771	8	8.2620433826	4.33838051062	7.08433025226	7.93218817577	7.96268358629
19	1651537607297	8	8.47540257325	4.52229324884	6.7927664459	8.4104794304	9.00803163119
19	1729345141047	8	8.44575002356	4.69495708192	6.2609492095	8.20967533369	8.48821127162
19	1810818357179	8	8.49584057188	4.85418626631	5.55831080427	7.14746637097	7.00596145047
19	1896129953972	8	5.71514208709	4.9986348662	4.77320222017	5.35836858076	5.16269210865
19	1985460765900	8	6.29486316867	5.12775761421	4.00215617076	3.34594839352	3.43111832428
19	2079000146941	8	-1.52110879365	5.24173807714	3.33818070221	1.79023564152	1.95768958185
19	2176946371954	8	1.89648679572	5.34138841358	2.85959602892	1.20988211551	0.989563784982
19	2279507056955	8	1.46722404673	5.42802611288	2.62085726493	1.69348084348	1.27950424741
19	2386899599205	8	4.01194165741	5.5033339781	2.64653943374	2.87619391504	2.89945409618
19	2499351638022	8	5.68018045826	5.56921022628	2.92923418968	4.17264030673	4.74859202327
19	2617101537311	8	4.83769265974	5.62761590213	3.43157850213	5.10591098373	5.74722669517
19	2740398890815	8	3.1084430722	5.68042682448	4.09207724624	5.51937273661	5.39684980042
19	2869505051187	8	5.05981202922	5.72929700693	4.83387175164	5.55643029953	4.33101886491
19	3004693683969	8	5.64567805048	5.77553992695	5.57521590626	5.46472727646	4.56939388146
19	3146251347683	8	5.78361898788	5.82003318312	6.24020479067	5.39632216119	6.44761420651
19	3294478101250	8	7.15399400658	5.86315101287	6.76828799653	5.35325459286	7.02502067321
19	3449688140017	8	6.21534489319	5.90472788487	7.12129194948	5.29447173033	5.15283860293
19	3612210461760	8	4.30028195088	5.94405498282	7.28704486193	5.28404036547	3.89006680833
19	3782389564056	8	2.80348830085	5.97990991732	7.27919139683	5.52805117604	4.8506017803
19	3960586174514	8	7.8672021363	6.01061849964	7.13333112631	6.24175153703	6.39061870225
19	4147178015404	8	8.44587275928	6.03414594844	6.90013727539	7.434280863	8.06975754728
19	4342560604319	8	9.92192649048	6.0482135368	6.63653555835	8.78200655284	9.86703415385
19	4547148092543	8	10.9758007031	6.0504354809	6.39628699996	9.71628713255	9.81401992572
19	4761374142932	8	10.8609808088	6.03846987325	6.22138633864	9.70683611077	8.26111352537
19	4985692849142	8	9.11835344673	6.0101767165	6.13555013949	8.57977294165	7.99668654505
19	5220579698171	8	7.99588616989	5.96377565172	6.14074692165	6.67007377203	7.73423774326
19	5466532578244	8	6.47029466622	5.89799582019	6.2172628498	4.69978170437	4.91080895804
19	5724072834185	8	2.14864068887	5.81221046043	6.32726800719	3.43609454125	2.680740475
19	5993746372511	8	4.11717087838	5.70654932002	6.42132710909	3.31362053668	3.8936510209
19	6276124818579	8	6.01492191613	5.58198273962	6.44686068616	4.22490225814	5.12345527373
19	6571806728266	8	2.85668372106	5.44037231756	6.35727199573	5.58706438236	4.70232353931
19	6881418856717	8	7.6459410285	5.28448434835	6.12035345168	6.6423421199	5.6989423069
19	7205617486879	8	7.27831857344	5.11796369982	5.72468882497	6.83194507188	7.33786298817
19	7545089820617	8	6.74582824621	4.94526739396	5.18305873496	6.0546258501	6.28530085468
19	7900555435372	8	4.49933420348	4.77155882459	4.5322943772	4.68850132453	4.50105272848
19	8272767809448	8	5.84302350347	4.60256521373	3.82954405653	3.37575845456	4.30061660163
19	8662515919149	8	1.93010678636	4.44440251191	3.14544298729	2.68435489909	3.21572735255
19	9070625911176	8	2.09844718593	4.30337341981	2.55513217148	2.8174995074	1.40362983573
19	9497962853795	8	1.07038823937	4.18574548863	2.12839048674	3.51700194003	2.51077961173
19	9945432570527	8	6.43583797488	4.09751728991	1.92027896772	4.21135493325	4.92774219195
19	10000000000000	8	3.63022437737	4.08925032492	1.91188897693	4.26462362037	5.06886716988
19	10413983560209	8	5.21332984146	4.04418138683	1.96362802327	4.3357439786	4.81563845252
19	10904609007526	8	3.85381165696	4.03049325286	2.26443705241	3.65835157314	3.91340135046
19	11418348888254	8	5.65856018902	4.06025534798	2.80083985109	2.43641815427	3.67379089964
19	11956292173695	8	1.33366068695	4.13612526782	3.52577916324	1.31031567342	1.22097118996
19	12519579138962	8	-1.06136623894	4.25945623195	4.37300420497	0.985282135112	-1.82830249812
19	13000000000000	8	2.09930824674	4.39562121789	5.1032629803	1.61656620345	-0.433696659173
19	13109403780009	8	2.62642608047	4.43017719161	5.26553319863	1.87066945519	0.458984382028
19	13727016344541	8	5.68462512469	4.64671854703	6.12537752545	3.87235494227	6.56967392445
19	14373725982157	8	11.1055861102	4.90598791364	6.8831550308	6.44509586583	9.30110198682
19	15050903519343	8	8.97249388466	5.20339861904	7.48625131604	8.85998565218	8.00372955314
19	15759984365207	8	9.53366073518	5.53295171301	7.90441407831	10.52290924	7.75429486333
19	16502471554108	8	8.62905351528	5.88737029967	8.13205262269	11.1687841284	10.0353432303
19	17279938931625	8	14.0012286789	6.25828302928	8.18700487976	10.8563274116	12.0666931978
19	18094034490631	8	9.21492991311	6.63645169055	8.10605484111	9.82517951521	11.5811690545
19	18946483864533	8	9.50986730484	7.01203609644	7.93795716599	8.35291521277	8.73539962408
19	19839093985085	8	7.97952237116	7.3748879261	7.7350827539	6.71308267171	5.7152628193
19	20773756912534	8	1.58680882909	7.71486393327	7.54498667723	5.22251198208	4.40807453969
19	21752453846202	8	4.7964564816	8.02214800917	7.40319059736	4.27188232846	4.2721253534
19	22777259324031	8	7.33162737606	8.28757103621	7.32826752846	4.23869033379	4.44370780881
19	23850345619961	8	4.32054746511	8.50291731298	7.31994852726	5.28735613548	5.65750481816
19	24973987348488	8	9.32543979372	8.6612065845	7.36049408066	7.18389076067	7.74244600995
19	26150566286152	8	7.28607168351	8.75694137012	7.41905952356	9.28735762541	9.08858858472
19	27382576420175	8	11.8479137561	8.78631032756	7.45831138125	10.7845731826	9.81818280654
19	28672629234945	8	10.4984842718	8.74733979162	7.44219196965	11.0671385589	10.9747837924
19	30023459247572	8	11.8811793124	8.63998733382	7.34353829402	10.0330179719	11.1533364891
19	31437929804219	8	9.59946068948	8.46617314548	7.15026883329	8.12261537735	8.5798354564
19	32919039149526	8	3.05869740174	8.22974718367	6.86905921267	6.06311917273	4.98053202105
19	34469926781966	8	3.86278804721	7.93639226012	6.52580614247	4.48395465825	3.47977380437
19	36093880108624	8	6.08297555121	7.59346551708	6.16267350487	3.64600064387	4.23110283413
19	37794341413493	8	2.71257995946	7.20978293895	5.83205220959	3.43929474493	4.83001004022
19	39574915154062	8	7.35464978151	6.79535361198	5.58826603282	3.61121026993	4.01056966029
19	41439375601662	8	2.87995127501	6.36107229115	5.47824300371	4.02920463737	3.04374442847
19	43391674841769	8	0.887661257685	5.9183803917	5.53258543192	4.77284189238	3.59228785912
19	45435951151211	8	6.73732935182	5.47890673524	5.75847541239	5.99234864652	5.73610856693
19	47576537770051	8	10.1086496985	5.05410019712	6.13564082459	7.65673128559	8.55690396947
19	49817972086731	8	9.511412887	4.65486679128	6.61620514023	9.40418997966	10.8445819523
19	52165005255944	8	14.6310110386	4.29122367202	7.12870660226	10.6352318429	11.0705552228
19	54622612269628	8	8.76146751128	3.97198202739	7.58597315603	10.8097548246	9.25647138566
19	57196002502427	8	8.66571242205	3.70446990174	7.89596384135	9.75675949989	7.98015303571
19	59890630753972	8	10.2702173916	3.49430464491	7.97421842676	7.7903086656	8.33430446546
19	62712208811383	8	10.241143125	3.34522298961	7.7562645071	5.55554425422	7.5813036317
19	65666717556514	8	5.34561174717	3.25897476491	7.20826102266	3.70635729025	4.32213265279
19	68760419643587	8	0.591132999588	3.23528403352	6.33432462842	2.61489977689	1.53643097193
19	71999872774107	8	3.01489128574	3.27187907283	5.1793729306	2.27063370268	1.34723299042
19	75391943597177	8	-0.893004382453	3.36459018946	3.82687773696	2.386731577	2.19178773173
19	78943822264697	8	3.50088629278	3.50751195297	2.39157903335	2.60323318457	2.84232818312
19	82663037672284	8	4.81797085667	3.69322414301	1.00787868274	2.64718039831	3.48934972482
19	86557473418223	8	4.44265456319	3.91306361044	-0.18477849273	2.3831742334	3.1420120092
19	90635384514286	8	2.27059931059	4.15743743306	-1.05780008817	1.7887104094	1.21399642782
19	94905414883828	8	2.15342727379	4.41616626862	-1.50867311534	0.931617235293	-0.334579690087
19	99376615684263	8	-0.0529579622263	4.67884572601	-1.47361945241	-0.0142436549505	-0.213620823548
19	100000000000000	8	-0.851693068673	4.7142637712	-1.42986454291	-0.134636604678	-0.132785994851
19	104058464492742	8	-0.130250476369	4.93521293204	-0.936065702892	-0.754024129042	0.180743347996
19	108960885395717	8	1.9127469787	5.17550528958	0.0701859251099	-0.927400799004	-0.12202325126
19	114094270024970	8	-0.40210770903	5.39079871191	1.46355113587	-0.254386977882	-0.273593315928
19	119469499584686	8	0.919255165525	5.57331336835	3.12277538806	1.29955883642	0.525324080179
19	125097967916282	8	3.06493286564	5.71667616144	4.89963512825	3.45894029322	2.63820840114
19	130991605649859	8	6.48715135346	5.81613073362	6.63473339479	5.74607699261	5.91969572793
19	137162905493486	8	7.36898456141	5.86868771445	8.17451791513	7.71356844734	8.69063158164
19	143624948713920	8	9.36362247077	5.87321009888	9.38750947313	9.15240700198	9.5369256708
19	150391432864885	8	10.3775345775	5.83043101272	10.1778405666	10.1301070118	9.69737378785
19	157476700821694	8	11.6378503356	5.74290358742	10.4945523284	10.8303175774	10.5758020466
19	164895771183756	8	9.51897754062	5.61488514102	10.3356341509	11.314829539	11.1881263536
19	172664370109409	8	12.872965199	5.4521602558	9.74644456763	11.3965879678	10.8757957131
19	180798964650562	8	8.93186347183	5.26180956655	8.81283887128	10.7393546221	10.7173090132
19	189316797657804	8	11.2164108957	5.05193304435	7.64996119274	9.13182930133	10.2438941386
19	198235924329971	8	8.89116313096	4.83133820719	6.38815771236	6.74265422141	7.50934778167
19	200000000000000	8	6.72183758563	4.78842273857	6.14506882544	6.23699458704	6.72889010009
19	207575250485640	8	3.53176572818	4.60920494813	5.15777357556	4.15608384984	3.37771970143
19	217354572637679	8	3.13530508377	4.39473949853	4.07467542373	2.12929471298	0.949219378406
19	227594619955796	8	1.89506450054	4.1968304063	3.22819059728	1.20585389336	1.00918841388
19	238317098206027	8	3.47501218648	4.02371929349	2.67279892689	1.42868151642	2.0427319577
19	249544735760329	8	1.85533484817	3.88269856885	2.42440480792	2.34005068856	3.094495983
19	261301331773756	8	2.60115111071	3.77984722897	2.46142503152	3.27129159263	3.68854271999
19	273611806631400	8	4.38803164555	3.71981442697	2.73032904543	3.73703393328	3.38555466727
19	286502254771965	8	3.9875183679	3.70565867265	3.15473839777	3.68552892672	2.88919633255
19	300000000000000	8	3.5753184051	3.73874842078	3.64679490301	3.45792863234	3.13245536259
19	1000000	10	12.6826386922	10.3776000416	11.4984123343	11.1319509971	10.8017313264
19	1047112	10	10.9723622011	10.1034333667	11.5743749208	9.75117008377	7.48562295288
19	1096444	10	8.36756269798	9.83329654673	11.5767444157	8.61039059969	8.40407921256
19	1148100	10	15.2364174328	9.56842274982	11.4771036638	8.15632893966	9.44794964169
19	1202189	10	10.1124439657	9.30912877632	11.2532183489	8.558101766	8.43106624363
19	1258827	10	11.7175261291	9.05479162957	10.8920614567	9.61446157225	9.4610308867
19	1318133	10	16.569842101	8.80389766302	10.3919574396	10.8307977392	11.8348854296
19	1380233	10	13.2131641453	8.55409957217	9.76341036706	11.627892286	11.3049687699
19	1445259	10	12.5298031147	8.30234075265	9.02848604918	11.5876342265	10.1678375319
19	1513348	10	13.9501143551	8.0450178545	8.21876046344	10.6264746641	10.8604551907
19	1584645	10	10.2065538434	7.77816250579	7.3720121354	9.01838796071	9.73294061462
19	1659302	10	7.80504229791	7.49766556695	6.52817952535	7.25538327316	6.84694221129
19	1737475	10	10.9874234028	7.19952730131	5.7251089926	5.8097790623	6.43438736468
19	1819331	10	4.80884247851	6.88007916284	4.99455550061	4.91344547888	6.26305516953
19	1905044	10	4.90300245888	6.53624554044	4.35922041847	4.46717386678	3.14852648256
19	1994794	10	4.62181648709	6.16578381747	3.83105555991	4.12884834417	1.70632469836
19	2088774	10	4.53097947779	5.76746935809	3.41104615216	3.53398808597	4.15634423765
19	2187180	10	6.57398944782	5.34131941414	3.0905801957	2.52684655713	4.87207235137
19	2290223	10	4.87703765129	4.88868446499	2.85393203561	1.27164327907	2.04472929613
19	2398120	10	-0.170751540162	4.41238116851	2.6816043617	0.181666235505	-0.453089259288
19	2511101	10	0.167388979135	3.91670314391	2.55381009088	-0.291876273953	-1.69511330228
19	2629405	10	0.328182058253	3.40742270627	2.4535845457	0.10879685626	-1.5203211417
19	2753282	10	3.37798673161	2.89170712284	2.36897419613	1.31954124456	1.9612351353
19	2882995	10	7.09579051847	2.37797715729	2.29397224018	2.98332173493	5.75377933791
