q	x	a	E_observed	E_K25	E_K50	E_K100
19	180798964650562	3	16.6978261647	17.3814754868	16.6697721781	16.3971515992
19	189316797657804	3	20.9327473604	20.2581384622	20.6887575545	21.021830401
19	198235924329971	3	20.0573364298	19.0502390924	19.2205262947	19.4709180547
19	200000000000000	3	19.5354046613	18.6791604862	18.3392099261	18.6752362587
19	207575250485640	3	17.7229564454	17.9323125285	17.2947452073	17.1699747295
19	217354572637679	3	21.057224534	18.2341042667	18.9412194057	19.1445351815
19	227594619955796	3	17.2885734491	16.5871164644	16.2010470163	16.8039857329
19	238317098206027	3	16.0474639988	13.998168628	13.8664868566	14.2733212672
19	249544735760329	3	13.6697273082	13.8468449866	14.3929419078	13.0689516089
19	261301331773756	3	16.1902591687	14.4161883191	13.8358187501	14.5382454822
19	273611806631400	3	15.7569701098	13.2973562557	13.5068660971	13.5983162555
19	286502254771965	3	12.4379449188	11.9365357632	12.1694259996	11.4012180272
19	300000000000000	3	10.2176451659	10.9017056345	10.5791133934	10.5506566502
19	1000000	8	7.70905489134	5.25163308428	5.56992646969	5.65597148504
19	1047112	8	3.41362379589	1.57583700117	2.20082455088	3.50685808669
19	1096444	8	3.10795185925	2.44091073809	1.2916814243	1.97033461167
19	1148100	8	5.15694128495	3.99854112046	4.58847596771	5.02019431897
19	1202189	8	4.82639371089	4.19678128237	4.81413201222	4.94986121476
19	1258827	8	4.28140377794	5.4570191996	4.11741058369	3.2849144963
19	1318133	8	10.3837677166	7.76169556757	8.70088663106	8.65287918894
19	1380233	8	8.44776068307	8.6439849404	8.73806737135	8.28442303893
19	1445259	8	9.13189040564	8.03179428784	7.30983642178	8.01680069723
19	1513348	8	6.66274118452	6.89662914863	7.29665448655	6.13593857374
19	1584645	8	6.5321944598	5.29804556002	5.85409075516	4.92451318004
19	1659302	8	4.80310295256	4.35647412714	2.88548962073	3.82299381382
19	1737475	8	9.22158749875	5.57689130819	7.48362425564	7.32742646504
19	1819331	8	6.73237946991	8.55384221144	6.7992536739	6.8816758184
19	1905044	8	15.2747384296	12.0023754374	13.061789636	13.9790126671
19	1994794	8	14.2351947802	14.5806692641	14.525398345	14.349751055
19	2088774	8	14.680373508	14.8239978785	14.1229243114	14.4576065306
19	2187180	8	15.6354343624	13.1960241888	13.8022097919	14.3513621899
19	2290223	8	11.1475146315	11.681394566	12.0253519218	11.1121087761
19	2398120	8	11.611104731	10.2516032794	8.9309378213	9.87250441719
19	2511101	8	8.2020599776	8.05119690692	9.41917219678	8.12711939713
19	2629405	8	5.25091293205	6.36721915554	5.95040770593	5.63047736123
19	2753282	8	7.39939950733	5.77859189989	5.1931730024	5.53657302362
19	2882995	8	6.62273781724	4.6081455171	5.29869254841	5.06289552614
19	3018819	8	2.93688772275	3.18326854222	3.20691795703	3.14501471199
19	3161042	8	4.24260996637	3.62289585992	2.99314611236	3.39937876724
19	3309966	8	5.49558579972	5.01348259456	5.51838627558	5.66485692271
19	3465905	8	5.09581301636	4.88387333804	4.84346232332	4.57170885851
19	3629192	8	2.56889872602	3.33644455508	3.38930209851	4.01674306122
19	3800171	8	-1.81862382622	1.56478398877	0.884717965845	-0.842231055543
19	3979205	8	4.11378721411	0.185596236384	1.36244804691	3.25554806988
19	4166674	8	-0.134411867038	0.110697651231	-0.744751204372	-0.475791918252
19	4362975	8	1.97625034465	0.919173833574	0.873542324559	0.477426174892
19	4568524	8	1.42053696643	0.485602125726	1.14854287882	1.59563947813
19	4783758	8	-2.65817974757	-1.06114610474	-1.62501089444	-2.77502238647
19	5009131	8	-0.868489234636	-1.30864733915	-1.10677566228	-1.5083953101
19	5245122	8	1.94573574276	0.333137712315	0.0945693505478	0.284594365846
19	5492231	8	5.72135299178	2.74062153446	3.40866431353	4.57563438915
19	5750982	8	3.03753057858	4.36591478775	3.48858300817	2.2962970878
19	6021923	8	4.23677158209	2.61398138833	3.11427880981	3.46345153733
19	6305629	8	-0.673390218783	-2.17001905875	-2.06441858365	-1.90893381843
19	6602701	8	-4.51001392655	-4.15710240429	-4.52855362321	-5.24549363005
19	6913769	8	0.646874466356	-0.983180840083	-0.700760658514	-0.430370787533
19	7239491	8	0.422668419842	1.26370656792	0.917185497912	0.860663101012
19	7580560	8	0.82850878543	-0.7701382046	0.0591205478142	0.872475713165
19	7937696	8	-1.01501117118	-1.9713111424	-3.2967284869	-2.4391796307
19	8311658	8	2.48697180726	0.468579208298	1.74028334052	1.02290097998
19	8703239	8	4.48482057033	3.04840453534	2.34304865758	2.73043626669
19	9113267	8	4.6820508889	4.68455464935	4.90610433399	4.15926209301
19	9542613	8	5.89969839082	7.19273407947	7.01800504082	6.370503987
19	9992186	8	11.1968212873	9.13761858334	9.36201522157	9.90422765072
19	10000000	8	11.1929886788	9.15084371507	9.39113229158	9.93952730995
19	10462940	8	10.0738397692	8.98768924018	9.10592615584	8.45137293269
19	10955872	8	8.90301226842	8.50121056604	7.82979906505	8.61761117449
19	11472027	8	7.60209601995	7.38843731557	8.05545280564	7.60898902083
19	12012499	8	5.67227243549	3.59259506473	3.84618808414	3.31688843634
19	12578434	8	-1.07858348162	-0.183923384025	-1.58684132318	-2.21543435905
19	13171031	8	3.65887541588	-0.542129197011	1.15214708098	2.84231688549
19	13791547	8	-0.637450343614	-0.285765369903	-1.16594393232	-0.60061792465
19	14441297	8	-0.702775703858	-1.67293280199	-1.80395605748	-1.44898432332
19	15121658	8	-0.688701788393	-0.898484882726	-0.590296791409	-0.225574285648
19	15834073	8	2.99957543438	2.85621981095	3.21017822191	1.89061748333
19	16580050	8	4.26221696754	4.25532600817	3.31286013709	3.08410726962
19	17361172	8	3.74468534918	2.88080216839	3.67755767322	3.07972750994
19	18179095	8	4.30470040964	4.18897281289	3.92885146721	4.40760663865
19	19035552	8	7.19191013487	7.40960460504	7.53465126491	7.33243453174
19	19932358	8	5.69226020711	6.62113384628	6.05827404027	5.56197414938
19	20871415	8	4.51549799632	2.99746076311	3.93632003696	4.11831412168
19	21854713	8	2.79803562372	2.2715733121	1.55344729215	2.11610482196
19	22884336	8	4.90976077399	3.36368501333	3.60460231352	3.70083855563
19	23962467	8	4.06129539864	1.84134475565	1.51939194255	1.86307822908
19	25091391	8	2.20410435144	-0.404994723172	0.751947507937	0.770973583389
19	26273501	8	-0.239974392638	0.870269667111	-1.06504216491	-0.180734635683
19	27511303	8	4.76170002231	4.33035987033	6.03078241203	4.83029400875
19	28807420	8	7.14278649966	6.18832844174	5.73299519786	5.75382045957
19	30164600	8	6.15231172065	5.68571206579	4.88763952853	5.08082975199
19	31585720	8	4.97756669926	3.74192737143	4.86631226591	4.5655898103
19	33073793	8	0.867070107982	1.25374230396	0.668725423981	0.410438657338
19	34631971	8	-0.743393668097	-0.114783949845	-0.0940682594783	-0.853737946122
19	36263559	8	3.17376077812	0.904987122347	0.865130449972	2.17709737211
19	37972014	8	4.79206504947	3.83316671342	4.24254864619	4.15771601656
19	39760958	8	6.94315925877	7.50495809797	7.04459769575	6.46358180938
19	41634183	8	9.49485914677	10.5282446413	10.4550480466	10.1333899928
19	43595660	8	14.5301769535	11.5021789574	12.2626138158	13.4002452904
19	45649547	8	10.0549646826	11.1015389863	10.1243748964	10.1331150599
19	47800197	8	12.7060746029	11.7353100454	12.3034601403	12.576216137
19	50052168	8	13.7122431177	13.6000629809	13.6472896709	13.1217390009
19	52410235	8	15.9982751774	14.2233496666	13.8611578147	14.1788508214
19	54879395	8	12.9035026764	12.5820055965	12.8760647427	12.6124643737
19	57464883	8	9.33335732816	10.6408698317	10.4336470848	9.73159707833
19	60172178	8	12.0125175464	10.6292337049	11.1045524023	11.4125642016
19	63007021	8	12.5838281468	12.4122289828	11.3600384346	11.2868340427
19	65975419	8	17.1967676876	13.6873673877	15.1741373189	15.2591457779
19	69083665	8	11.9228974475	13.1791164353	11.7979304408	11.4336617176
19	72338346	8	14.7069557909	12.7177826051	13.5626267445	14.1861457338
19	75746363	8	13.3206892255	13.6454530099	13.1937443436	12.9339618966
19	79314940	8	17.3885539107	13.6888180244	14.3601681674	14.6417564543
19	83051639	8	11.4893169974	11.631355055	10.3033750299	11.0212876715
19	86964383	8	12.8440901755	10.7301102827	12.4429930623	12.3216710046
19	91061464	8	12.03031191	12.637746376	11.3100102489	10.8349704479
19	95351568	8	16.2566786307	13.8695380024	14.3565922586	13.9277433474
19	99843788	8	11.7126590626	12.2972663185	12.2440568933	11.444774869
19	100000000	8	12.2018589248	12.2172440799	12.195394851	11.3093503361
19	104547647	8	11.8323138054	10.127703489	10.6381708517	11.1103818911
19	109473114	8	8.75761382595	8.44157766666	7.04373291202	7.91220207452
19	114630631	8	7.67485746196	6.07452851211	7.86546201502	7.67382791609
19	120031129	8	3.05643141266	3.56157666047	2.24011819469	2.15593002927
19	125686057	8	2.75473143086	1.98773123115	2.53892196814	2.66559816113
19	131607401	8	0.85067480604	0.748143059317	0.497035685957	0.567458240466
19	137807713	8	1.98283312377	0.490445917581	0.949393175436	1.08710220157
19	144300134	8	3.26560721356	3.08021795022	2.59985516606	2.21471894254
19	151098428	8	6.01213501708	6.57517736589	6.41953203449	6.02481174251
19	158217004	8	7.45667119889	6.50401187175	7.48972930577	7.4828274691
19	165670951	8	2.5672534356	2.69368587939	1.61147139003	1.70943399588
19	173476071	8	1.52970451324	-0.693561879955	-0.511273250621	-0.479516769648
19	181648906	8	0.939751941101	-1.1032454558	-0.199824631023	-0.0115323590086
19	190206782	8	1.66701587321	0.279966689046	-0.86413068675	-0.179774472932
19	199167838	8	1.24304256775	0.906780512475	1.32752201771	1.06547325553
19	208551068	8	-1.4803209575	-0.381947864497	0.00220159040401	-0.278785936007
19	218376363	8	-1.56705725712	-2.06112501296	-2.46750016972	-2.05807635149
19	228664549	8	-0.343672426467	-2.09019349244	-2.38357367021	-2.66462243503
19	239437434	8	1.09974094177	-1.26478262224	-0.329940377489	-0.520605220469
19	250717853	8	-2.61625267689	-1.47968859946	-2.43971464734	-3.28117685457
19	262529718	8	0.581476861714	-1.7502808204	-1.20369606193	-0.859623774427
19	274898064	8	1.79316849882	-0.252832410834	-0.458246865133	-0.0599657150015
19	287849111	8	1.40521297407	1.49040165283	1.61938874401	1.50209096241
19	301410309	8	1.39672519284	1.01346906647	0.896835553157	1.41121157172
19	315610406	8	0.0991420974084	-0.727031556852	-0.713710473237	-0.919028582111
19	330479499	8	0.310764857067	-1.23809197548	-1.18503348702	-0.762630255616
19	346049108	8	0.285380703672	-0.426496800096	-0.365464707354	-0.789111378453
19	362352235	8	0.987707295962	0.0287663629077	-0.196405859055	-0.164438154436
19	379423438	8	1.33257582228	-0.697495291655	-0.4831258086	-0.101450924056
19	397298903	8	-2.03839449927	-1.83778216516	-1.93722064741	-2.32530866265
19	416016520	8	-2.17178606896	-1.77586666597	-1.5660897959	-3.01229711263
19	435615964	8	2.07582320329	0.235125409769	-0.390329889381	0.789551952553
19	456138781	8	3.05832537114	2.8174866341	3.72757787634	3.89126007883
19	477628472	8	4.32885501884	4.21077213868	3.62905559993	3.54784114277
19	500130590	8	4.9494661165	4.55610250686	4.37227545436	5.23562992599
19	523692831	8	6.11126813435	4.77029981086	5.33936063975	4.50803303208
19	548365141	8	4.98051618679	4.98973349314	5.0053413843	5.47027695285
19	574199817	8	4.49956749489	5.48858370938	4.29957421065	3.31774405778
19	601251621	8	8.91830596566	6.12729414819	8.04273170465	8.17256409157
19	629577895	8	4.14232412013	4.69654041953	3.11898605731	3.91611816293
19	659238680	8	-0.953812699182	0.202483249672	0.791629015048	-0.123478736581
19	690296850	8	-3.24886051846	-3.48621438077	-3.36289001777	-2.69998239979
19	722818239	8	-2.49925667438	-2.66793387803	-2.78372782193	-2.38383622439
19	756871780	8	-1.538296405	0.436755579288	0.197728477979	-0.458224602672
19	792529658	8	2.46308979996	2.42303893166	2.76239500905	3.23021130746
19	829867457	8	3.58017799735	4.23893124265	4.18311404736	3.89732078568
19	868964320	8	6.28414587194	6.90855766367	6.66708502155	6.94328392709
19	909903122	8	7.74284496379	8.17348491274	8.36993611647	7.85941765018
19	952770639	8	6.98071622446	7.38918878247	7.57087112902	6.96203985677
19	997657739	8	8.54927593961	7.08060249595	6.44298443191	6.57942636322
19	1000000000	8	7.70271597955	7.10753672826	6.61550107509	6.56896892557
19	1044659568	8	9.853659894	8.03707398024	8.95841496035	9.53535649053
19	1093875756	8	8.42744602325	9.09897789569	8.26314354088	8.74322590317
19	1145410625	8	11.5487962546	10.5421282415	10.7722637473	11.3161723714
19	1199373415	8	12.0388937285	12.4724750833	13.277693154	12.6100290471
19	1255878508	8	9.72639136957	13.1866190873	11.4382574104	11.1408634681
19	1315045680	8	15.5500215637	12.1374980799	14.0567018125	14.2568972517
19	1377000346	8	8.86005540243	10.3291673689	9.18564588249	8.40586038436
19	1441873832	8	8.90731636648	8.07418288151	8.13651875266	8.02285294314
19	1509803648	8	8.19492576098	6.53521113871	6.96618907649	7.45478260909
19	1580933787	8	9.61764693232	7.93083978589	7.8278266818	8.37421356098
19	1655415021	8	10.8842275493	11.1453213765	10.7225906961	10.5030201808
19	1733405228	8	14.2833431398	12.7398855236	13.1983596089	14.1038679839
19	1815069724	8	10.9980649801	12.7368871991	12.6600973043	11.5577770595
19	1900581611	8	12.8616983534	12.9364757587	12.8670769847	12.6184847451
19	1990122151	8	12.5701931546	12.3838022399	12.084519432	12.0147186556
19	2083881140	8	13.2666469092	10.4766799832	11.0947937807	11.8449526167
19	2182057319	8	9.03183022846	9.09218071653	8.92850736221	8.74975823769
19	2284858792	8	5.72909644732	8.23594919296	7.29583598777	6.54858634078
19	2392503466	8	10.0452023428	6.79349421265	8.5090265582	8.98938150111
19	2505219515	8	5.70484434432	6.95085890182	5.53375985684	5.49517486274
19	2623245863	8	11.9512168639	9.8600802055	10.2553849302	10.5711264947
19	2746832689	8	13.2864928549	11.4182936614	11.7572957273	12.0573744021
19	2876241959	8	9.649095971	9.29996363774	8.99460304143	9.0291782956
19	3011747983	8	6.50724227201	6.71679550727	6.72918001858	6.13600518823
19	3153637990	8	5.91689695513	5.21176281683	5.06221616853	5.19016391765
19	3302212744	8	2.61573098688	3.02003782017	3.62444679601	2.87843950399
19	3457787179	8	1.43206368297	0.95879412287	0.357868908895	1.06040659915
19	3620691064	8	2.64021818917	0.882818665305	0.656863275633	0.536888770059
19	3791269706	8	3.78481246776	1.4189992948	2.66219974719	3.08168431504
19	3969884679	8	0.208367091971	1.67423439943	0.148839158122	0.0824390702848
19	4156914593	8	3.93877946671	2.98425017441	3.96184325646	3.27223197345
19	4352755893	8	4.85625817241	4.4625362754	4.02469152103	4.3110549079
19	4557823704	8	5.07579952339	4.55319270282	5.17105426748	5.97010279834
19	4772552705	8	2.34011488208	5.17722977922	3.94935695984	3.19911309003
19	4997398058	8	9.74636189421	7.24661021097	8.63971593127	8.81503395867
19	5232836365	8	7.52845996039	7.91626575165	7.10466693144	7.51742414523
19	5479366683	8	5.74187487641	6.6689426286	6.82689589511	5.68567666894
19	5737511582	8	6.67466441821	5.44903246453	5.23572050524	5.57715765752
19	6007818249	8	2.25366281632	2.777857913	3.61676582308	3.45836923852
19	6290859651	8	-0.194574398585	-2.14871814091	-3.26219045179	-1.25090779378
19	6587235751	8	-3.62517536777	-4.25955724736	-3.78427288399	-5.30172194022
19	6897574775	8	0.81014263759	-1.16318965849	-0.603118930751	-0.913378165154
19	7222534545	8	1.59624907266	1.77822689823	0.783581891281	1.28503788856
19	7562803878	8	2.4576289829	1.98382280102	2.48685549191	2.20285274325
19	7919104041	8	3.45770982734	3.60035466197	3.87127976016	3.53024905597
19	8292190280	8	6.54598453959	7.21694608318	6.63469728199	6.39983406953
19	8682853425	8	10.4106012427	8.31881347696	8.79601416338	9.7890763934
19	9091921561	8	6.36324148979	6.45622186124	5.85700291195	5.46026283326
19	9520261788	8	7.75263246778	4.89619370326	6.11033029368	6.81693220608
19	9968782056	8	1.31988254759	3.98553714513	2.23831142601	1.39143525725
19	10000000000	8	3.02559681219	3.91309498943	2.31418072207	1.57526456877
19	10438433091	8	4.34060592353	2.88847984339	4.34561693188	4.89699472834
19	10930210409	8	1.37299011744	2.67907165878	2.26141627037	2.09458364085
19	11445156427	8	4.39566820361	3.13528525371	2.69532811259	2.48413486858
19	11984362674	8	2.80458698558	2.41344230398	2.75673814488	2.94632612507
19	12548972102	8	2.02509277618	1.08400280747	1.5008900094	1.3740379801
19	13000000000	8	0.665450275748	1.0504317223	0.319241229236	0.0807775233786
19	13140181510	8	1.36463601891	1.2806720482	0.513833710097	0.374124788788
19	13759244080	8	3.42831406849	3.10832405487	3.14047283474	2.56361430735
19	14407472037	8	7.62583104151	5.12777166909	6.41021884871	6.53263623237
19	15086239424	8	4.13534187998	5.88680367486	3.92036617505	4.41377640483
19	15796985021	8	6.6858546515	4.24542575144	5.56076111528	6.45383621141
19	16541215392	8	0.596036800494	0.927035744196	1.1110811888	0.66267491205
19	17320508076	8	-1.84434777107	-1.42058727823	-2.76680224402	-2.76765445357
19	18136514935	8	-0.871377815423	-1.42361447331	-0.0398802472896	-0.399820487766
19	18990965656	8	-1.83316303426	0.0957126817962	-0.408168565012	-0.959863040219
19	19885671410	8	2.08551326886	2.4690776258	1.98887757308	1.86266956493
19	20822528702	8	7.9191011481	5.54802693031	6.54114489721	7.27903716721
19	21803523380	8	7.55366420972	8.5391948765	7.43382135751	8.53172466491
19	22830734855	8	11.2176812895	10.578702792	11.7675328414	10.6787868766
19	23906340500	8	9.90692225585	11.2468150617	9.92214761904	9.42573152999
19	25032620269	8	11.7540300829	10.1244056985	11.2982976424	11.7869433509
19	26211961532	8	7.54530077302	7.61936300849	7.17795000927	7.32151547665
19	27446864129	8	4.44727790404	5.66622187212	5.03203429045	4.28252532694
19	28739945678	8	6.48685972406	5.73575823474	7.11139518825	6.8201310396
19	30093947115	8	7.85847338244	6.64589530652	5.35484253127	6.63867204303
19	31511738509	8	7.38790613757	5.97355623266	6.51852136482	6.07063777922
19	32996325143	8	5.13835923748	3.94037684277	4.19864096316	4.0232305103
19	34550853887	8	5.06152751033	3.84431830929	3.11651163378	4.05183342084
19	36178619865	8	6.97346109259	6.52680743985	7.53735525056	7.285030972
19	37883073445	8	5.78246882896	7.6169426981	6.20152777691	5.0965969033
19	39667827545	8	8.21114842301	4.73054124789	6.56690670002	7.34840170715
19	41536665297	8	0.107969915028	2.65053698394	0.894809924545	1.14106224169
19	43493548067	8	4.91770887247	5.08180138298	5.98625865276	5.27236808763
19	45542623846	8	8.61744124433	7.84291209201	8.05826301603	8.44424534753
19	47688236048	8	7.44406464202	7.15185183748	6.47834447796	5.76325106027
19	49934932713	8	7.87961248006	6.4320503015	6.47412035044	6.94475722241
19	52287476152	8	11.143673089	8.78044492566	9.90036793534	9.71788497954
19	54750853037	8	9.60177011204	11.79381013	9.98702380184	10.0327120752
19	57330284972	8	18.0640415447	13.7923283882	15.3380227376	16.2777424715
19	60031239563	8	14.7065613342	15.9961696912	15.2517261767	14.4357361332
19	62859442007	8	18.9648416253	17.0997802167	17.209965416	17.7302909896
19	65820887229	8	12.0504198194	13.9382783184	14.0273989576	13.2972569289
19	68921852585	8	8.89083017036	7.52293768157	7.43949939128	8.26491413555
19	72168911173	8	4.10768777519	2.6284329659	2.71378111989	2.98777209616
19	75568945763	8	1.07428762933	1.77224441773	1.77377623827	0.762473976172
19	79129163388	8	2.80847092638	2.42192064436	2.14159768795	3.19582274233
19	82857110620	8	1.25767809363	0.820008958293	1.31856589376	-0.228297370871
19	86760689565	8	-1.19590989279	-2.02583899334	-2.29440607819	-2.1376544066
19	90848174617	8	-0.994529923003	-1.71456686672	-2.05766017044	-2.40230451151
19	95128229991	8	2.01078116483	1.30980059368	2.01490947778	2.00266828248
19	99609928097	8	3.55013137328	1.89606402573	1.59660247744	3.38015386278
19	100000000000	8	3.94166207876	1.76323054481	1.25435398952	2.87368345033
19	104302768761	8	1.3503864629	-0.261645665308	-0.843282228104	-0.498154094271
19	109216699370	8	1.09778835494	-0.718498598192	0.337277352724	-0.311074038699
19	114362135953	8	0.111134420193	0.369276556877	-0.266860996025	-0.602759048499
19	119749985260	8	-1.30429592459	-0.444005224247	-0.622954665304	-0.821407692006
19	125391667883	8	-1.09895384222	-1.91153135607	-1.44235144921	-2.02424737508
19	130000000000	8	0.175027086532	-1.36840180861	-1.14901077929	-0.376785784874
19	131299142461	8	-0.461637173853	-0.942308003315	-0.91059800158	-0.374795221605
19	137484931034	8	1.30354037045	1.60552021007	0.964181992602	1.19670414514
19	143962145579	8	4.6171079704	4.25471592448	4.82378333881	4.19233066006
19	150744515809	8	9.05099879866	7.22358086847	7.36454814925	8.06396358864
19	157846418272	8	9.65173935589	9.19489336147	8.49312182547	8.49410792174
19	165282906828	8	8.87368963334	8.59629748768	9.14966877749	8.3184907659
19	173069744557	8	6.91036694032	6.73032410109	6.7374799623	7.13756448228
19	181223437172	8	7.6135167023	5.34066024374	5.06711270952	5.90748303359
19	189761268004	8	6.21409738882	5.08542963108	5.11508707173	5.2664630584
19	198701334642	8	5.75255168848	6.54161319067	6.78112301656	5.3787161213
19	208062587291	8	9.41513775352	7.83793176847	7.80462791843	8.02723305037
19	217864868942	8	5.13260739917	5.62944876221	5.12611640735	4.792597375
19	228128957430	8	4.59985932037	1.77808253383	2.54375836049	3.12114536596
19	238876609483	8	3.60865645868	1.19930064565	0.771894155469	1.86931585871
19	250130606832	8	3.73204450954	3.42562618103	3.20493170719	2.86492728917
19	261914804507	8	4.84731578076	5.80710114114	6.49837134411	5.83239700581
19	274254181402	8	9.61916308242	9.65573881242	8.79650861253	9.05625200527
19	287174893217	8	14.1525352513	14.0631721734	15.0166807955	14.9192423903
19	300704327907	8	13.8554925616	13.7096944223	12.6057417783	11.4735750725
19	314871163733	8	11.6155537757	9.46556077904	10.5964511279	11.2361015354
19	329705430050	8	8.5417436632	8.19980644161	7.35570030284	8.02845151025
19	345238570962	8	11.2194181505	9.92417488274	10.2962668041	10.220805548
19	361503511974	8	10.8803373136	9.19467707738	9.16497314049	9.34207466798
19	378534729783	8	5.99711946564	6.56317935438	6.49121124802	5.3919247856
19	396368325357	8	6.01889904276	5.60574706575	5.7002965321	5.5325090813
19	415042100460	8	7.39817131879	5.21834103114	5.08564680779	6.55775919641
19	434595637780	8	6.34667805379	4.6982761434	4.71097761513	4.63597025935
19	455070384831	8	7.27442343864	6.9890852468	7.39534063267	7.25675338821
19	476509741809	8	11.8616960615	11.0051621094	10.1556575429	10.4897109329
19	498959153590	8	12.9672434216	11.5047771905	12.3254761996	12.017722448
19	522466206056	8	6.69496731495	8.78750309407	8.52557026533	7.24035563747
19	547080726961	8	7.27796414817	7.99944803937	7.79792245035	8.05601192118
19	572854891558	8	9.17263104524	9.39030006423	9.31261691896	9.6857999568
19	599843333185	8	9.96240512174	8.72513304544	9.63817783334	9.84362024886
19	628103259078	8	5.12785206242	5.56657637833	4.19235545149	4.06476636276
19	657694571630	8	4.77323618342	3.30755519649	4.18929692817	4.38959453428
19	688679995367	8	2.72972131463	2.77039125081	2.75071293483	2.70501958982
19	721125209903	8	3.23234619643	1.82269866653	1.77623443415	2.02032318715
19	755098989162	8	0.16429627249	0.142068323481	-0.863522461016	-1.02677459114
19	790673347157	8	2.93538720465	-0.183287897713	1.91306261823	2.03814859106
19	827923690639	8	-0.00488583252485	1.59279623131	-0.271323780478	-0.165808552453
19	866928978933	8	5.26465081887	3.6520918248	3.92221902941	3.41538491821
19	907771891314	8	5.65648788118	4.26402805077	5.46429649482	6.22552122188
19	950539002253	8	3.43504775277	3.82313938054	2.74386190647	2.4250242246
19	995320964936	8	1.98130472223	3.83048501376	3.34316489359	3.00334123704
19	1000000000000	8	4.32602318999	3.8833261415	3.83150128173	3.60236877848
19	1042212703416	8	6.13450536881	4.40672725489	6.28930385212	5.68947253238
19	1091313613827	8	3.99322839379	3.73742036562	2.00521500763	2.18946483039
19	1142727775070	8	1.15942244001	1.20512921998	1.49186419177	1.73729534672
19	1196564169430	8	-0.244373538623	-0.304287931502	0.667365449126	0.478269681186
19	1252936913585	8	1.420466096	1.71602677378	0.792882017107	1.68450565405
19	1300000000000	8	3.29869265301	4.41739516112	3.40398162916	2.70963037629
19	1311965500497	8	4.13798687638	4.93865314213	4.76081496225	4.87646388022
19	1373775052704	8	5.3969444919	5.80023402491	7.00401003032	6.48216967152
19	1438496587537	8	4.77949753301	5.17919216699	3.79930623406	4.21847774791
19	1506267294840	8	7.99065624025	5.97576353553	6.84176592873	6.69764262853
19	1577230827771	8	8.2620433826	7.96268358629	7.65109565938	7.91063242615
19	1651537607297	8	8.47540257325	9.00803163119	9.15807795999	8.09453335565
19	1729345141047	8	8.44575002356	8.48821127162	8.08619501852	8.07976779391
19	1810818357179	8	8.49584057188	7.00596145047	7.91935258443	7.55280555337
19	1896129953972	8	5.71514208709	5.16269210865	3.66296067796	4.75994745446
19	1985460765900	8	6.29486316867	3.43111832428	5.29898452924	6.02736162561
19	2079000146941	8	-1.52110879365	1.95768958185	0.286937902895	-0.89129859568
19	2176946371954	8	1.89648679572	0.989563784982	1.84123791348	1.60591099826
19	2279507056955	8	1.46722404673	1.27950424741	1.40866504704	1.0082204907
19	2386899599205	8	4.01194165741	2.89945409618	2.28350302667	3.71250517458
19	2499351638022	8	5.68018045826	4.74859202327	5.1383994248	5.45169927261
19	2617101537311	8	4.83769265974	5.74722669517	5.85631278375	5.82704296565
19	2740398890815	8	3.1084430722	5.39684980042	5.1216871582	3.42099471224
19	2869505051187	8	5.05981202922	4.33101886491	4.32373598964	4.63992483182
19	3004693683969	8	5.64567805048	4.56939388146	4.88374663639	5.72732897
19	3146251347683	8	5.78361898788	6.44761420651	6.17994831004	5.60075577795
19	3294478101250	8	7.15399400658	7.02502067321	7.03269060525	7.39997933613
19	3449688140017	8	6.21534489319	5.15283860293	5.18100014985	5.34493485479
19	3612210461760	8	4.30028195088	3.89006680833	4.17794730895	3.80851940918
19	3782389564056	8	2.80348830085	4.8506017803	4.27039050086	4.43020117278
19	3960586174514	8	7.8672021363	6.39061870225	6.84269355673	7.07390421183
19	4147178015404	8	8.44587275928	8.06975754728	8.04209661678	8.0708450561
19	4342560604319	8	9.92192649048	9.86703415385	9.7034067558	8.6613922771
19	4547148092543	8	10.9758007031	9.81401992572	9.67415303375	9.62491299076
19	4761374142932	8	10.8609808088	8.26111352537	8.79025602882	9.61155141824
19	4985692849142	8	9.11835344673	7.99668654505	7.65685994342	8.00566245693
19	5220579698171	8	7.99588616989	7.73423774326	7.19401395876	7.18103229824
19	5466532578244	8	6.47029466622	4.91080895804	6.31702335223	6.02214974645
19	5724072834185	8	2.14864068887	2.680740475	1.30333627953	1.67004708825
19	5993746372511	8	4.11717087838	3.8936510209	4.19247529203	3.86518964273
19	6276124818579	8	6.01492191613	5.12345527373	6.16974353515	6.46751702224
19	6571806728266	8	2.85668372106	4.70232353931	3.06223507032	2.16678827977
19	6881418856717	8	7.6459410285	5.6989423069	6.83499503689	6.90040399558
19	7205617486879	8	7.27831857344	7.33786298817	7.24505968873	7.05200256476
19	7545089820617	8	6.74582824621	6.28530085468	5.67092152101	5.87656123023
19	7900555435372	8	4.49933420348	4.50105272848	5.06080471082	5.64841574503
19	8272767809448	8	5.84302350347	4.30061660163	4.30409218626	4.77815915191
19	8662515919149	8	1.93010678636	3.21572735255	2.67497760634	2.26493788495
19	9070625911176	8	2.09844718593	1.40362983573	2.15334948221	1.89467258565
19	9497962853795	8	1.07038823937	2.51077961173	1.82280313117	1.5431824403
19	9945432570527	8	6.43583797488	4.92774219195	5.44685051241	5.29604879654
19	10000000000000	8	3.63022437737	5.06886716988	5.68954125739	5.03630773291
19	10413983560209	8	5.21332984146	4.81563845252	4.53586680881	5.6311502954
